activityId,currentSessionStarted,event,event_hashCode,event_hashcode,ext,firstSessionStarted,gameplayId,gameplayId_hashCode,name,progress,response,score,session,stored,success,target,target_hashCode,time,timestamp,type,type_hashCode,uuidv4,versionId
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:50:52 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,"1","2","2019-11-20T14:48:12.144Z","true","level1","-1106127571",???,"Wed Nov 20 2019 15:50:52 GMT+0100 (Central European Standard Time)","level","102865796","bc77dae8-0749-418a-9984-1770880fc8a7","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:08:56 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,"((x >= (0)) && (y >= (0)))","0","3","2019-11-21T06:06:15.942Z","true","pre","111267",???,"Thu Nov 21 2019 07:08:56 GMT+0100 (Central European Standard Time)","question","-1165870106","27abecba-11c4-47a6-815a-d3c7bc022ca7","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:17:26 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,"1","1","2019-11-20T14:14:46.131Z","true","level1","-1106127571",???,"Wed Nov 20 2019 15:17:26 GMT+0100 (Central European Standard Time)","level","102865796","b2606681-f4b5-4ceb-bd75-e39d78aa69a6","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:10:59 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,"((x >= (0)) && (y >= (0)))","0","1","2019-11-20T14:08:18.250Z","true","pre","111267",???,"Wed Nov 20 2019 15:10:59 GMT+0100 (Central European Standard Time)","question","-1165870106","f1adbb8c-898c-429e-8650-7439e8ec71c8","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:24:45 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,"1","7","2019-11-21T06:22:05.576Z","true","level1","-1106127571",???,"Thu Nov 21 2019 07:24:45 GMT+0100 (Central European Standard Time)","level","102865796","248275fc-2223-4f4a-8117-2438b87bbb31","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:23:16 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,"1","7","2019-11-21T06:20:35.872Z","true","wave","3642105",???,"Thu Nov 21 2019 07:23:16 GMT+0100 (Central European Standard Time)","stage","109757182","ec48e5f5-4103-4d21-8b72-4f580d0d65c6","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Tue Nov 19 2019 23:27:17 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,"(retval == x)","1","2","2019-11-19T22:24:36.938Z","false","post","3446944",???,"Tue Nov 19 2019 23:27:17 GMT+0100 (Central European Standard Time)","question","-1165870106","7863dad0-ed7f-4e43-be57-1df8c0913c20","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:44:36 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"2","2019-11-20T14:41:55.305Z",???,"wave","3642105",???,"Wed Nov 20 2019 15:44:36 GMT+0100 (Central European Standard Time)","stage","109757182","c1c86d74-6460-48a1-94b3-2971284b8e60","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:05:04 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,???,"3","2019-11-21T06:02:23.900Z",???,"wave","3642105",???,"Thu Nov 21 2019 07:05:04 GMT+0100 (Central European Standard Time)","stage","109757182","c18e1740-2218-43e2-ae96-6bebc979c2ff","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Tue Nov 19 2019 23:14:24 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:11:42.592Z","5dd4689e5187cd0095b07eac",???,"wp2",???,???,???,"1","2019-11-19T22:11:43.686Z",???,"wave","3642105",???,"Tue Nov 19 2019 23:14:24 GMT+0100 (Central European Standard Time)","stage","109757182","9be98907-bf09-49c7-bc12-783a6a108c1d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 14:21:22 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,"1","8","2019-11-21T13:18:42.374Z","true","wave","3642105",???,"Thu Nov 21 2019 14:21:22 GMT+0100 (Central European Standard Time)","stage","109757182","81380a52-7759-466e-85ad-bb28ce36f014","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:30:13 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,???,???,"1","2019-11-21T15:27:33.250Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:30:13 GMT+0100 (Central European Standard Time)","level","102865796","c10889e5-e8cb-4b08-b7bf-45274f5c3363","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:02 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"1","2019-11-21T15:29:23.004Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:32:02 GMT+0100 (Central European Standard Time)","stage","109757182","bf2a3e05-bd57-4089-908e-5fdaef7a6721","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:29:30 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,???,"1","2019-11-21T15:26:50.655Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:29:30 GMT+0100 (Central European Standard Time)","stage","109757182","fa9988f1-d7a9-4560-b4e3-16cdc43eadc0","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:37 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:56.818Z","5dd6ad745187cd0095b07ed2",???,"qwerty",???,???,???,"1","2019-11-21T15:29:57.581Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:32:37 GMT+0100 (Central European Standard Time)","stage","109757182","9bb20e21-d931-4ccf-a3d7-52d301d5efb3","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:31:48 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:07.690Z","5dd6ad435187cd0095b07ecc",???,"carlos",???,???,???,"1","2019-11-21T15:29:07.972Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:31:48 GMT+0100 (Central European Standard Time)","stage","109757182","5c079d8d-c4cb-498a-b329-50cd2bd840a8","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:28:53 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:26:12.810Z","5dd6ac945187cd0095b07ec3",???,"iván",???,???,???,"1","2019-11-21T15:26:13.070Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:28:53 GMT+0100 (Central European Standard Time)","stage","109757182","cf9c07e7-8174-4fe5-91dd-d782d2946338","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:28:53 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:26:12.810Z","5dd6ac945187cd0095b07ec3",???,"iván",???,???,???,"1","2019-11-21T15:26:13.571Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:28:53 GMT+0100 (Central European Standard Time)","stage","109757182","2b4b2a63-76ba-4f97-9ca1-0eb37be9cc6d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:25:42 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,???,"1","2019-11-21T15:23:02.135Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:25:42 GMT+0100 (Central European Standard Time)","stage","109757182","fa6d7640-dec4-43e4-97d1-c43e994dfab4","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"2","2019-11-21T15:34:00.638Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","level","102865796","0cf279f3-d479-4562-a42f-53e63377a881","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"2","2019-11-21T15:34:00.638Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","stage","109757182","709d055c-4508-45a1-97eb-486094170747","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"2","2019-11-21T15:34:00.638Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:36:40 GMT+0100 (Central European Standard Time)","stage","109757182","6f9ded85-e901-400a-970d-d2d30f5ce9f9","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:35:39 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,???,"1","1","2019-11-21T15:32:59.497Z","true","wave","3642105",???,"Thu Nov 21 2019 16:35:39 GMT+0100 (Central European Standard Time)","stage","109757182","576e684b-264a-4f38-b049-f0484a7dd254","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:43 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,"((x >= (0)) && (y >= (0)))","0","1","2019-11-21T15:31:02.728Z","true","pre","111267",???,"Thu Nov 21 2019 16:33:43 GMT+0100 (Central European Standard Time)","question","-1165870106","2510575e-d2d5-4140-b697-0aaddf9c6c11","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:39 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,"((x >= (0)) && (y >= (0)))","0","1","2019-11-21T15:30:59.723Z","true","pre","111267",???,"Thu Nov 21 2019 16:33:39 GMT+0100 (Central European Standard Time)","question","-1165870106","2ec402e5-fea4-4df7-b411-d684d9126be8","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:57 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,"((x >= (0)) && (y >= (0)))","0","1","2019-11-21T15:31:17.764Z","true","pre","111267",???,"Thu Nov 21 2019 16:33:57 GMT+0100 (Central European Standard Time)","question","-1165870106","f77e6bbb-9011-449b-add7-17dd1761eda3","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:34:15 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,"((x >= y) || (y >= x))","1","1","2019-11-21T15:31:35.800Z","false","post","3446944",???,"Thu Nov 21 2019 16:34:15 GMT+0100 (Central European Standard Time)","question","-1165870106","4e1b3b2a-5508-44a3-bdce-f0a1b729784d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:50 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,"true","1","1","2019-11-21T15:31:10.249Z","false","post","3446944",???,"Thu Nov 21 2019 16:33:50 GMT+0100 (Central European Standard Time)","question","-1165870106","3b0705c7-0b02-4069-a7b3-3c55cafb290e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:58 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,"true","1","1","2019-11-21T15:30:18.629Z","false","post","3446944",???,"Thu Nov 21 2019 16:32:58 GMT+0100 (Central European Standard Time)","question","-1165870106","db5ee4c4-2c83-4496-ae16-70e1f08570a9","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:24 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"2","2019-11-21T15:33:44.099Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:36:24 GMT+0100 (Central European Standard Time)","stage","109757182","18994b2e-79d5-40e9-8c3b-24f1b0501d33","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:42:39 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,"1","1","2019-11-21T15:39:59.437Z","false","wave","3642105",???,"Thu Nov 21 2019 16:42:39 GMT+0100 (Central European Standard Time)","stage","109757182","fcd6aee3-de49-4363-b885-2d0f842776c7","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:42:39 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,"1","1","2019-11-21T15:39:59.938Z","true","level1","-1106127571",???,"Thu Nov 21 2019 16:42:39 GMT+0100 (Central European Standard Time)","level","102865796","9854959e-ebd5-4680-ba26-a856bc208c25","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:41:31 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:12.810Z","5dd6ac945187cd0095b07ec3",???,"iván",???,"(((retval >= x) && (retval >= y)) && ((retval == x) || (retval == y)))","0","1","2019-11-21T15:38:51.786Z","true","post","3446944",???,"Thu Nov 21 2019 16:41:31 GMT+0100 (Central European Standard Time)","question","-1165870106","5c57b384-4239-4634-a7d2-c5b3024a9ec1","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:41:41 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"3","2019-11-21T15:39:01.308Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:41:41 GMT+0100 (Central European Standard Time)","level","102865796","a3a87ee7-bc7c-47a8-ab24-62e30bb0f38b","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:41:41 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"3","2019-11-21T15:39:01.813Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:41:41 GMT+0100 (Central European Standard Time)","stage","109757182","3e4a5ceb-bd10-45e7-8061-eaea4f181c76","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:40:43 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"((x >= (0)) && (y >= (0)))","0","2","2019-11-21T15:38:03.682Z","true","pre","111267",???,"Thu Nov 21 2019 16:40:43 GMT+0100 (Central European Standard Time)","question","-1165870106","11c32545-a94a-4e2e-a488-f9821333ff2c","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:47:48 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,"((x >= (0)) && (y >= (0)))","0","2","2019-11-21T15:45:08.630Z","true","pre","111267",???,"Thu Nov 21 2019 16:47:48 GMT+0100 (Central European Standard Time)","question","-1165870106","fd510e44-516c-4d43-b385-fcaee0506d9c","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:45:15 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:42:35.289Z","false","post","3446944",???,"Thu Nov 21 2019 16:45:15 GMT+0100 (Central European Standard Time)","question","-1165870106","7386ad98-4c6c-4cf5-82d0-d476b5140d1c","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:41:04 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"true","1","2","2019-11-21T15:38:23.723Z","false","post","3446944",???,"Thu Nov 21 2019 16:41:04 GMT+0100 (Central European Standard Time)","question","-1165870106","f87c487b-789c-4bad-99c9-37d06ba76178","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:44:59 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:29:07.690Z","5dd6ad435187cd0095b07ecc",???,"carlos",???,"true","1","1","2019-11-21T15:42:19.254Z","false","post","3446944",???,"Thu Nov 21 2019 16:44:59 GMT+0100 (Central European Standard Time)","question","-1165870106","ce4c8563-4746-4f1c-93b4-ae71532dd818","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:46:51 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,???,"2","2019-11-21T15:44:11.004Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:46:51 GMT+0100 (Central European Standard Time)","stage","109757182","28187eb2-5fe6-438b-a2ab-beb3d3e5e00a","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:50:50 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,"((x >= (0)) && (y >= (0)))","0","3","2019-11-21T15:48:10.026Z","true","pre","111267",???,"Thu Nov 21 2019 16:50:50 GMT+0100 (Central European Standard Time)","question","-1165870106","ac3cc240-0268-4d4e-b3c8-5f7803e23546","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:49:13 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:46:33.814Z","false","post","3446944",???,"Thu Nov 21 2019 16:49:13 GMT+0100 (Central European Standard Time)","question","-1165870106","c7aef47c-fa72-45aa-844a-9d0043b9ce32","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:51:19 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:48:39.589Z","false","post","3446944",???,"Thu Nov 21 2019 16:51:19 GMT+0100 (Central European Standard Time)","question","-1165870106","79ce87a5-c15a-45fc-b418-4ffac777e89d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:51:09 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:48:29.569Z","false","pre","111267",???,"Thu Nov 21 2019 16:51:09 GMT+0100 (Central European Standard Time)","question","-1165870106","7539319e-332a-4725-8703-8d79f71652b9","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:00 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,"1","2","2019-11-21T15:49:20.181Z","false","wave","3642105",???,"Thu Nov 21 2019 16:52:00 GMT+0100 (Central European Standard Time)","stage","109757182","2081a0d8-8f69-4beb-b82d-b7863c0f59b9","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:49:08 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,"((x >= (0)) && (y >= (0)))","0","3","2019-11-21T15:46:28.805Z","true","pre","111267",???,"Thu Nov 21 2019 16:49:08 GMT+0100 (Central European Standard Time)","question","-1165870106","f2b4627e-ea61-4dd0-b8b2-15f498a689eb","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:51:57 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"3","2019-11-21T15:49:17.172Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:51:57 GMT+0100 (Central European Standard Time)","stage","109757182","010ce913-ebf1-456a-905c-b0879461e513","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:51:52 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:56.818Z","5dd6ad745187cd0095b07ed2",???,"qwerty",???,???,???,"1","2019-11-21T15:49:12.164Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:51:52 GMT+0100 (Central European Standard Time)","stage","109757182","1244d210-7fcc-4adc-9a68-faedec048b22","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:08 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,???,???,"2","2019-11-21T15:49:28.198Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:52:08 GMT+0100 (Central European Standard Time)","level","102865796","35ef7549-a1d8-47c3-bd2c-684046d2c901","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:49 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,"1","2","2019-11-21T15:50:08.885Z","true","wave","3642105",???,"Thu Nov 21 2019 16:52:49 GMT+0100 (Central European Standard Time)","stage","109757182","e5ac407c-4c5a-4d73-a383-ea6ef8a0d84d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:49 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"2","2019-11-21T15:50:08.886Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:52:49 GMT+0100 (Central European Standard Time)","stage","109757182","96d8b448-3540-4471-b752-2fbb8ebea8ae","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:53:41 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"((((x) <= y) && (retval <= y)) && ((x <= y) || (retval <= x)))","1","2","2019-11-21T15:51:02.006Z","false","post","3446944",???,"Thu Nov 21 2019 16:53:41 GMT+0100 (Central European Standard Time)","question","-1165870106","20502c14-f26e-4c91-94cb-d3f118de0e5b","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:55:08 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"((x >= (0)) && (y >= (0)))","0","3","2019-11-21T15:52:28.196Z","true","pre","111267",???,"Thu Nov 21 2019 16:55:08 GMT+0100 (Central European Standard Time)","question","-1165870106","4caa4d30-4ab3-49eb-88ed-70512aa67a3e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:54:24 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,"1","2","2019-11-21T15:51:44.622Z","true","wave","3642105",???,"Thu Nov 21 2019 16:54:24 GMT+0100 (Central European Standard Time)","stage","109757182","77da240f-670a-4eeb-af3d-a715732b0d42","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:44 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:29:56.818Z","5dd6ad745187cd0095b07ed2",???,"qwerty",???,???,"1","1","2019-11-21T15:50:04.878Z","true","wave","3642105",???,"Thu Nov 21 2019 16:52:44 GMT+0100 (Central European Standard Time)","stage","109757182","682dbfff-3472-46d3-aef3-f6e371567673","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:53:54 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,"1","3","2019-11-21T15:51:14.534Z","false","wave","3642105",???,"Thu Nov 21 2019 16:53:54 GMT+0100 (Central European Standard Time)","stage","109757182","e7c9e131-2b22-41f6-81d7-3619dd131de5","5c613b4dcf73440078c85032"
